phase,block,id,short_id,game_type,points,drule,drule_error_2d,drule_error_1d_a,drule_error_1d_b,drule_error_1d,rewards_approached,punishment_approached,dataset,partner_predictions_correct,partner_predictions_missing,drule_gen
0,2,sim-442,sim-442,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
0,3,sim-442,sim-442,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
1,0,sim-442,sim-442,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
1,1,sim-442,sim-442,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
2,0,sim-442,sim-442,duo,10.0,neither,2.0,6.0,2.0,2.0,10,0,sim,,,neither
2,1,sim-442,sim-442,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,2,sim-442,sim-442,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-442,sim-442,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
3,0,sim-442,sim-442,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-442,sim-442,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-675,sim-675,duo,-7.0,neither,13.0,9.0,11.0,9.0,1,2,sim,,,neither
0,1,sim-675,sim-675,duo,4.0,neither,8.0,4.0,6.0,4.0,4,0,sim,,,neither
0,2,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,3,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,0,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,1,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,0,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,1,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,2,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,3,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,0,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,1,sim-675,sim-675,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,0,sim-947,sim-947,duo,3.0,neither,6.0,8.0,2.0,2.0,7,1,sim,,,neither
0,1,sim-947,sim-947,duo,7.0,neither,2.0,6.0,4.0,4.0,11,1,sim,,,neither
0,2,sim-947,sim-947,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
0,3,sim-947,sim-947,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
1,0,sim-947,sim-947,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
1,1,sim-947,sim-947,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
2,0,sim-947,sim-947,duo,10.0,neither,2.0,6.0,2.0,2.0,10,0,sim,,,neither
2,1,sim-947,sim-947,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,2,sim-947,sim-947,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-947,sim-947,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-947,sim-947,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-947,sim-947,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-097,sim-097,duo,7.0,neither,2.0,4.0,6.0,4.0,11,1,sim,,,neither
0,1,sim-097,sim-097,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
0,2,sim-097,sim-097,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,3,sim-097,sim-097,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,0,sim-097,sim-097,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,1,sim-097,sim-097,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,0,sim-097,sim-097,duo,4.0,neither,2.0,6.0,6.0,6.0,12,2,sim,,,neither
2,1,sim-097,sim-097,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,2,sim-097,sim-097,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-097,sim-097,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-097,sim-097,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-097,sim-097,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-195,sim-195,duo,4.0,neither,5.0,5.0,9.0,5.0,8,1,sim,,,neither
0,1,sim-195,sim-195,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
0,2,sim-195,sim-195,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,3,sim-195,sim-195,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,0,sim-195,sim-195,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
1,1,sim-195,sim-195,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,0,sim-195,sim-195,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,1,sim-195,sim-195,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,2,sim-195,sim-195,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-195,sim-195,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-195,sim-195,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-195,sim-195,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-417,sim-417,duo,2.0,neither,7.0,3.0,9.0,3.0,6,1,sim,,,neither
0,1,sim-417,sim-417,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,2,sim-417,sim-417,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,3,sim-417,sim-417,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,0,sim-417,sim-417,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,1,sim-417,sim-417,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,0,sim-417,sim-417,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,1,sim-417,sim-417,duo,6.0,neither,3.0,3.0,7.0,3.0,10,1,sim,,,neither
2,2,sim-417,sim-417,duo,9.0,1d_a,3.0,1.0,7.0,1.0,9,0,sim,,,1d
2,3,sim-417,sim-417,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-417,sim-417,duo,4.0,neither,2.0,6.0,6.0,6.0,12,2,sim,,,neither
3,1,sim-417,sim-417,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
0,0,sim-710,sim-710,duo,0.0,neither,9.0,7.0,9.0,7.0,4,1,sim,,,neither
0,1,sim-710,sim-710,duo,3.0,neither,6.0,6.0,6.0,6.0,7,1,sim,,,neither
0,2,sim-710,sim-710,duo,10.0,neither,2.0,2.0,6.0,2.0,10,0,sim,,,neither
0,3,sim-710,sim-710,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
1,0,sim-710,sim-710,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,1,sim-710,sim-710,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,0,sim-710,sim-710,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,1,sim-710,sim-710,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,2,sim-710,sim-710,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-710,sim-710,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-710,sim-710,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-710,sim-710,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-249,sim-249,duo,-2.0,neither,8.0,6.0,8.0,6.0,6,2,sim,,,neither
0,1,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,2,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,3,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,0,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,1,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,0,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,1,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,2,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,3,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,0,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,1,sim-249,sim-249,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,0,sim-485,sim-485,duo,2.0,neither,7.0,7.0,5.0,5.0,6,1,sim,,,neither
0,1,sim-485,sim-485,duo,4.0,neither,5.0,9.0,3.0,3.0,8,1,sim,,,neither
0,2,sim-485,sim-485,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
0,3,sim-485,sim-485,duo,11.0,2d,1.0,5.0,3.0,3.0,11,0,sim,,,2d
1,0,sim-485,sim-485,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,1,sim-485,sim-485,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,0,sim-485,sim-485,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,1,sim-485,sim-485,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,2,sim-485,sim-485,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,3,sim-485,sim-485,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-485,sim-485,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-485,sim-485,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-591,sim-591,duo,-4.0,neither,13.0,9.0,9.0,9.0,0,1,sim,,,neither
0,1,sim-591,sim-591,duo,-1.0,neither,10.0,6.0,6.0,6.0,3,1,sim,,,neither
0,2,sim-591,sim-591,duo,9.0,neither,3.0,5.0,3.0,3.0,9,0,sim,,,neither
0,3,sim-591,sim-591,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,0,sim-591,sim-591,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,1,sim-591,sim-591,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,0,sim-591,sim-591,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,1,sim-591,sim-591,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,2,sim-591,sim-591,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-591,sim-591,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-591,sim-591,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-591,sim-591,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-585,sim-585,duo,2.0,neither,4.0,6.0,8.0,6.0,10,2,sim,,,neither
0,1,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,2,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,3,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,0,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,1,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,0,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,1,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,2,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,3,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,0,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,1,sim-585,sim-585,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,0,sim-136,sim-136,duo,-1.0,neither,10.0,6.0,10.0,6.0,3,1,sim,,,neither
0,1,sim-136,sim-136,duo,3.0,neither,6.0,4.0,6.0,4.0,7,1,sim,,,neither
0,2,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,3,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,0,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,1,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,0,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,1,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,2,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,3,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,0,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,1,sim-136,sim-136,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,0,sim-754,sim-754,duo,2.0,neither,7.0,5.0,7.0,5.0,6,1,sim,,,neither
0,1,sim-754,sim-754,duo,4.0,1d_a,5.0,1.0,9.0,1.0,8,1,sim,,,1d
0,2,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,3,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,0,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,1,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,0,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,1,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,2,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,3,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,0,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,1,sim-754,sim-754,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,0,sim-220,sim-220,duo,4.0,neither,5.0,9.0,5.0,5.0,8,1,sim,,,neither
0,1,sim-220,sim-220,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
0,2,sim-220,sim-220,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,3,sim-220,sim-220,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
1,0,sim-220,sim-220,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,1,sim-220,sim-220,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,0,sim-220,sim-220,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,1,sim-220,sim-220,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,2,sim-220,sim-220,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-220,sim-220,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-220,sim-220,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-220,sim-220,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-768,sim-768,duo,-8.0,neither,14.0,10.0,10.0,10.0,0,2,sim,,,neither
0,1,sim-768,sim-768,duo,3.0,neither,9.0,5.0,5.0,5.0,3,0,sim,,,neither
0,2,sim-768,sim-768,duo,6.0,neither,6.0,2.0,6.0,2.0,6,0,sim,,,neither
0,3,sim-768,sim-768,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,0,sim-768,sim-768,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,1,sim-768,sim-768,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,0,sim-768,sim-768,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,1,sim-768,sim-768,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,2,sim-768,sim-768,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,3,sim-768,sim-768,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,0,sim-768,sim-768,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,1,sim-768,sim-768,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,0,sim-686,sim-686,duo,3.0,neither,6.0,8.0,6.0,6.0,7,1,sim,,,neither
0,1,sim-686,sim-686,duo,7.0,neither,2.0,6.0,4.0,4.0,11,1,sim,,,neither
0,2,sim-686,sim-686,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,3,sim-686,sim-686,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
1,0,sim-686,sim-686,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,1,sim-686,sim-686,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,0,sim-686,sim-686,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,1,sim-686,sim-686,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,2,sim-686,sim-686,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-686,sim-686,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-686,sim-686,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-686,sim-686,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-286,sim-286,duo,1.0,neither,8.0,6.0,6.0,6.0,5,1,sim,,,neither
0,1,sim-286,sim-286,duo,5.0,neither,4.0,8.0,2.0,2.0,9,1,sim,,,neither
0,2,sim-286,sim-286,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
0,3,sim-286,sim-286,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
1,0,sim-286,sim-286,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
1,1,sim-286,sim-286,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
2,0,sim-286,sim-286,duo,11.0,2d,1.0,5.0,3.0,3.0,11,0,sim,,,2d
2,1,sim-286,sim-286,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,2,sim-286,sim-286,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-286,sim-286,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-286,sim-286,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-286,sim-286,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-244,sim-244,duo,7.0,neither,2.0,6.0,4.0,4.0,11,1,sim,,,neither
0,1,sim-244,sim-244,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
0,2,sim-244,sim-244,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,3,sim-244,sim-244,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
1,0,sim-244,sim-244,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,1,sim-244,sim-244,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,0,sim-244,sim-244,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,1,sim-244,sim-244,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,2,sim-244,sim-244,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-244,sim-244,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-244,sim-244,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-244,sim-244,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-527,sim-527,duo,0.0,neither,9.0,5.0,9.0,5.0,4,1,sim,,,neither
0,1,sim-527,sim-527,duo,5.0,neither,4.0,2.0,8.0,2.0,9,1,sim,,,neither
0,2,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,3,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,0,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
1,1,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,0,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,1,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,2,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
2,3,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,0,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
3,1,sim-527,sim-527,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,sim,,,1d
0,0,sim-729,sim-729,duo,-3.0,neither,9.0,7.0,9.0,7.0,5,2,sim,,,neither
0,1,sim-729,sim-729,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
0,2,sim-729,sim-729,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
0,3,sim-729,sim-729,duo,10.0,neither,2.0,6.0,2.0,2.0,10,0,sim,,,neither
1,0,sim-729,sim-729,duo,3.0,neither,3.0,7.0,5.0,5.0,11,2,sim,,,neither
1,1,sim-729,sim-729,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,0,sim-729,sim-729,duo,7.0,neither,2.0,6.0,4.0,4.0,11,1,sim,,,neither
2,1,sim-729,sim-729,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,2,sim-729,sim-729,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-729,sim-729,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
3,0,sim-729,sim-729,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-729,sim-729,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-339,sim-339,duo,-4.0,neither,10.0,10.0,8.0,8.0,4,2,sim,,,neither
0,1,sim-339,sim-339,duo,7.0,1d_b,5.0,9.0,1.0,1.0,7,0,sim,,,1d
0,2,sim-339,sim-339,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
0,3,sim-339,sim-339,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
1,0,sim-339,sim-339,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
1,1,sim-339,sim-339,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,sim,,,1d
2,0,sim-339,sim-339,duo,10.0,neither,2.0,6.0,2.0,2.0,10,0,sim,,,neither
2,1,sim-339,sim-339,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
2,2,sim-339,sim-339,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-339,sim-339,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
3,0,sim-339,sim-339,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-339,sim-339,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-873,sim-873,duo,3.0,neither,3.0,7.0,7.0,7.0,11,2,sim,,,neither
0,1,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,2,sim-873,sim-873,duo,8.0,2d,1.0,5.0,5.0,5.0,12,1,sim,,,2d
0,3,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,0,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
1,1,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,0,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,1,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,2,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
2,3,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,0,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
3,1,sim-873,sim-873,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,sim,,,2d
0,0,sim-070,sim-070,duo,1.0,neither,8.0,4.0,10.0,4.0,5,1,sim,,,neither
